	total	Li+	C+	CH+	CH_2+	CH_3+	Na+	Mg+	Al+	Si+	^34S+	K+	^41K+	^29SiO+	Na_2+	Cu+	Zn+	^65Cu+	AlF_2+	^66Zn+	^76Se+	^78Se+	Rb+	^87Rb+	^92Mo+	^96Mo+	Mo+	^110Cd+	^112Cd+	^113Cd+	Cd+	^118Sn+	^119Sn+	Sn+	Cs+
		7,0161	12,0008	13,0073	14,0155	15,0242	22,9873	23,9824	26,9813	27,9791	33,9699	38,9629	40,9608	44,9839	45,9731	62,9227	63,9207	64,9199	64,9691	65,9201	75,9117	77,9091	84,9167	86,9050	91,9018	95,8992	97,8994	109,8931	111,8927	112,8939	113,8930	117,8912	118,8927	119,8916	132,8888
Sputter Time (s)	Intensity (Raw)	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
1553,9728	170675	1,00001	0	0	1,00001	0	827,211	0	3,00007	0	0	170,221	9,00062	1,00001	0	40847	2589,61	17171,7	72,9664	1345,74	53,0569	148,184	16,002	1,00001	5978,07	6866,58	9343,79	2312,64	4271,97	2369,57	5753,08	5694,08	1921,99	7520,94	490,91	
1555,9728	171221	1,00001	0	0	0	1,00002	845,43	0	2,00003	2,00003	0	161,198	16,002	0	0	40584,5	2518,95	17126,2	79,4037	1355	45,0522	157,218	11,0009	0	6009,43	6755,39	9642,29	2286,7	4201,43	2347,84	5922,19	5678,38	2083,92	7440,13	478,81	
1557,9727	171141	0	0	0	0	1,00001	853,534	0	1,00001	3,00016	0	186,264	10,0008	0	0	40749,4	2476,39	17361	69,2316	1358,08	61,0647	174,274	21,0034	0	6195,76	6802,3	9369,79	2241,98	4189,97	2422,53	5922,78	5748,67	1940,57	7509,33	558,453	
1559,9727	170470	0	0	0	0	0	859,626	0	2,00006	2,00003	0	183,256	14,0015	0	2,00003	40785,6	2405,97	17045,6	74,0684	1326,43	59,0664	154,202	14,0015	5,00019	6151,2	6950,71	9592,31	2284,53	4303,23	2447,47	5803,85	5656,93	1893,23	7485,18	530,237	
1561,9727	169744	0	0	0	0	0	886,975	0	2,00003	2,00003	0	186,264	9,00062	2,00003	0	40493,2	2416,22	17131,8	59,8657	1378,47	59,067	149,205	17,0022	3,00007	6208,05	6671,93	9469,59	2307,26	4222,77	2311,4	5808,21	5627,41	1939,65	7414	493,955	
1563,9726	169818	0	0	0	1,00001	0	879,88	0	2,00003	4,00012	0	181,25	15,0017	0	0	40503,6	2457,62	17326,4	82,239	1278,45	63,0752	155,212	21,0034	0	6081,43	6746,2	9324,63	2341,59	4380,2	2337,4	5794,85	5596,09	1876,82	7464,61	478,838	
1565,9726	169165	0	0	0	0	2,00003	871,772	0	4,00018	3,00021	0	168,218	12,0011	1,00001	1,00001	39922,2	2330,18	17009,2	67,5492	1249,92	52,0526	163,243	22,0037	1,00002	6105,38	6861,69	9621,58	2315,62	4342,2	2350,94	5854,66	5770,71	1833,47	7427,79	450,642	
1567,9726	170697	0	0	0	0	1,00002	842,404	0	5,00034	1,00005	0	171,223	14,0015	0	0	40644,3	2365,3	17259,3	79,5459	1293,75	70,0821	161,23	17,0022	2,00006	6394,99	6799,43	9648,53	2335,45	4246,81	2258,72	6016,41	5620,78	1960,2	7534,74	503,024	
1569,9725	170442	0	0	0	0	1,00005	910,293	0	4,00012	1,00002	0	178,245	14,0015	1,00002	0	41009,4	2419,19	16992,6	75,3526	1326,39	50,0553	144,185	13,0013	1,00001	6289,97	6936,03	9658,79	2295,83	4357,41	2404,04	5949,98	5562,86	1821,29	7250,94	473,773	
1571,9725	170586	0	0	0	0	2,00009	884,975	0	1,00001	2,00006	0	191,279	6,00027	0	0	40539,4	2405,8	17088	72,8452	1342,78	52,0527	157,215	18,0025	3,00007	6370,58	6938,47	9715,78	2229,67	4273,12	2361,4	5928,88	5553,61	1864,35	7395,27	489,903	
1573,9725	170191	0	0	0	1,00001	1,00005	868,733	0	1,00001	4,00012	0	161,198	12,0013	0	1,00001	40450,2	2371,52	17022	75,3571	1252,95	53,0538	138,183	20,0031	0	6161	6863,69	9683,2	2419,43	4238,19	2405,8	5900,48	5691,29	1895,2	7333,04	460,696	
1575,9724	170025	0	0	0	0	3,00016	845,443	0	2,00006	1,00001	0	182,253	13,0013	1,00001	0	40413,1	2331,15	17041,6	87,0928	1252,96	55,0576	143,182	19,003	3,00007	6223,95	7000,99	9876,94	2375,65	4326,81	2484,86	6011,93	5474,11	1870,61	7158,1	519,114	
1577,9724	171179	0	0	2,00003	0	2,00003	825,173	0	2,00003	4,00024	0	179,245	13,0013	2,00003	0	40685,2	2461,89	17278,3	103,074	1304,01	63,0749	160,238	11,0009	0	6336,14	6998,99	10082,4	2327,11	4401,24	2494,01	6057,09	5458,45	1961,17	7114,26	493,947	
1579,9723	171486	0	0	0	0	3,00016	856,573	0	2,00003	2,00009	0	150,174	11,0009	0	0	40418,8	2358,1	17392,5	65,3255	1306,99	69,0798	154,209	17,0022	1,00002	6463,23	7144,18	9931,92	2402,69	4410,25	2424,56	6084,91	5473,7	2006,56	7246,18	462,685	
1581,9723	170706	0	0	0	0	2,00006	862,653	0	5,00027	2,00003	0	149,17	10,0008	1,00001	1,00001	40607,8	2357,02	17081,9	81,9436	1288,67	51,0563	158,222	12,0011	3,00007	6421,79	7152,6	9909,97	2386,13	4441,13	2441,24	5973,7	5418,33	1875,65	7198,81	484,833	
1583,9723	170888	0	0	0	0	1,00002	869,746	1,00001	3,00011	2,00003	0	177,239	12,0011	0	1,00001	40387,4	2453,54	16956,7	58,4221	1238,71	37,0357	143,184	16,002	1,00001	6454,73	7110,93	10008,8	2358,13	4417,1	2469	6153,12	5429,56	1926,12	7046,53	473,786	
1585,9722	170557	0	0	0	0	1,00002	871,773	0	3,00007	3,00011	0	181,25	15,0017	0	0	40374,2	2367,46	17006,5	80,5574	1229,54	67,0762	131,152	14,0015	2,00003	6541,65	7104,46	9938,72	2337,29	4436,63	2393,47	6142,49	5322,86	1848,93	7254,8	481,835	
1587,9722	169719	0	0	0	1,00001	1,00002	877,853	0	1,00001	2,00006	0	169,218	12,0011	0	0	40225	2270,07	16900,3	66,1405	1324,42	70,0795	124,148	13,0013	1,00001	6419,61	7167,6	9923,44	2409	4394,04	2426,6	6166,62	5384,84	1903,49	6959,94	500,955	
1589,9722	170089	1,00001	0	0	0	1,00002	948,836	0	3,00007	1,00001	0	171,223	9,00062	0	0	40154,4	2235,77	17049,1	84,5282	1204,05	66,0821	138,173	15,0017	0	6395,25	7093,31	10031,9	2345,75	4447,35	2470,2	6189,05	5335,17	1867,5	7062,51	432,47	
1591,9721	169895	0	0	0	0	0	873,799	0	1,00002	2,00003	0	138,145	12,0011	0	0	40319,3	2323,96	16987,1	63,6127	1211,23	52,0635	140,173	18,0025	3,00007	6389,32	7267,28	10049,6	2355,41	4396,3	2485,68	6178,04	5313,05	1824,35	7126,53	475,737	
1593,9721	169055	0	0	0	0	1,00002	843,404	0	2,00003	1,00005	0	166,213	13,0013	1,00001	0	40221,8	2236,96	16883,4	80,3996	1183,65	62,0676	146,205	14,0015	2,00003	6462,54	7179,3	9975,99	2280,46	4232,69	2398,54	6106,86	5407,47	1805,84	7107,92	468,756	
1595,9721	169899	1,00001	0	0	1,00002	2,00012	882,921	0	2,00003	2,00009	0	166,211	6,00027	0	0	39954,8	2273,17	16864,8	75,1753	1239,78	59,0621	139,184	15,0022	1,00001	6510,82	7274,46	9984,49	2353,99	4402,53	2500,36	6197,2	5262,52	1880,85	6988,64	455,659	
1597,9720	168927	0	0	0	0	0	882,921	0	3,00011	1,00004	0	173,229	11,0009	0	1,00001	39942,1	2273,14	16728,9	76,3098	1257,04	64,0736	140,187	18,0025	0	6567,12	7293,59	10187	2369,51	4359,52	2492,14	6030,37	5274,13	1831,44	6820,4	463,665	
1599,9720	168956	0	0	0	0	1,00001	884,948	0	4,00012	1,00002	0	151,174	13,0013	1,00001	3,00007	39883,2	2208,03	16594,1	69,7123	1235,65	65,0824	126,146	10,0008	2,00003	6550,92	7175,6	10190,5	2362,43	4413,22	2441,31	6103,68	5392,44	1864,29	6706,98	454,656	
1601,9720	168617	1,00001	0	0	0	0	907,251	0	4,00012	1,00002	0	147,165	8,00049	1,00001	0	39859,9	2267,05	16515,2	54,1652	1167,39	61,0649	142,184	15,0017	2,00003	6749,5	7075,6	10190	2333,34	4397,62	2515,87	6071,33	5172,21	1729,75	6934,74	410,324	
1603,9719	168100	0	0	0	0	3,00016	886,975	0	7,00037	1,00001	0	156,186	14,0015	0	0	39633,9	2252,51	16580,7	72,2686	1223,43	53,0549	160,227	13,0013	0	6620,94	7152,06	10140,6	2411,1	4266,01	2479,55	6008,6	5153,66	1710,2	6755,88	432,516	
1605,9719	167746	0	0	0	0	1,00002	832,262	0	2,00008	0	0	160,196	12,0011	0	0	39721	2251,33	16755,8	60,8163	1225,4	47,0499	142,182	14,0017	1,00001	6464,23	7249,94	10261,8	2359,14	4398,41	2446,43	5914,87	5121,29	1758,52	6627,9	429,437	
1607,9719	167310	1,00001	0	0	0	0	858,6	0	5,00019	1,00002	0	152,177	6,00027	0	0	38927,3	2128,35	16526,2	59,3156	1212,19	58,0539	140,165	25,0048	2,00003	6571,81	7415,59	10342,8	2378,83	4299,7	2396,47	6122,44	5176,77	1794,51	6727,19	413,351	
1609,9718	167918	0	0	0	1,00001	0	914,349	0	5,00027	4,00018	0	165,208	18,0025	0	0	39554,9	2212,08	16585,3	69,7238	1219,29	56,0658	146,201	10,0008	2,00003	6494,98	7243,29	10416,6	2383,96	4372,6	2488,91	6137,92	5007,08	1743,05	6714,38	412,338	
1611,9718	167555	0	0	0	0	1,00004	903,223	0	0	1,00002	0	158,191	12,0011	0	0	39601,1	2159,28	16395,9	82,3769	1169,46	62,0722	158,226	18,0027	1,00001	6584,97	7332,84	10303,4	2359,17	4399,65	2489,97	6139,31	5055,44	1598,48	6651,72	426,421	
1613,9718	167294	0	1,00001	0	0	2,00006	871,772	0	2,00003	1,00004	0	155,184	5,00019	0	0	39147,3	2105,65	16438,6	78,5448	1217,27	54,0733	165,248	11,0009	1,00002	6610,09	7385,31	10191,2	2382,98	4395,36	2540,9	6153,04	5160,15	1760,71	6560,65	440,526	
1615,9717	166705	1,00001	0	0	0	3,00021	853,534	0	3,00007	2,00003	0	170,221	6,00027	0	1,00001	38948,3	2159,28	16315,1	70,6809	1240,69	44,0436	171,256	9,00062	1,00001	6606,42	7326,54	10323,2	2314,57	4408,7	2509,75	6174,67	4960,53	1732,81	6634,33	440,538	
1617,9717	166733	0	0	0	0	1,00004	897,112	1,00001	1,00002	0	0	159,193	10,0008	2,00003	0	38868,2	2093,3	16542,9	83,8361	1156,19	59,0668	140,175	13,0013	0	6663,43	7113,83	10390,1	2477,43	4340,36	2477,47	6145,88	4933,34	1795,37	6567,49	436,528	
1619,9716	166154	0	0	0	0	0	883,934	0	6,00027	0	1,00001	173,229	14,0015	2,00003	1,00001	39135,1	2127,25	16299,5	62,9564	1125,65	54,0655	141,193	13,0013	5,00019	6776,68	7380,77	10359,9	2406,88	4363,21	2471,31	6041,62	5000,13	1743,05	6608,57	404,301	
1621,9716	165600	0	0	0	0	1,00001	902,181	0	1,00001	1,00001	0	144,158	10,0008	2,00003	0	38735,8	2102,4	16307,4	92,5565	1134,84	52,0597	122,143	15,002	3,00007	6610,26	7480,19	10446,3	2326,04	4401,73	2469,43	6135,91	4951,79	1693,78	6397,22	397,262	
1623,9716	165909	0	2,00003	0	1,00001	2,00003	882,921	0	1,00001	2,00006	0	153,181	12,0011	0	0	38632,7	2156,25	16269,9	78,3452	1171,41	55,0553	130,161	7,00037	1,00001	6643,15	7307,16	10375,6	2497,28	4358,82	2470,24	6156,77	4934,62	1726,65	6303,28	388,189	
1625,9715	165055	0	0	0	0	1,00004	871,773	0	2,00006	1,00002	0	133,135	14,0015	1,00001	0	38269,9	2138,68	15944,1	75,4124	1180,62	49,0486	123,146	4,00012	3,00011	6677,47	7408,47	10443,2	2380,95	4432,2	2415,14	6066,83	4825,59	1659,92	6399,35	403,276	
1627,9715	164395	0	0	0	0	1,00002	944,777	0	1,00002	3,00007	1,00001	153,179	7,00037	1,00001	0	38091,4	2031,25	16180,2	84,6718	1102,27	57,0674	135,166	8,00049	4,00018	6633,71	7245,12	10478,6	2452,57	4347,72	2451,76	5896,56	4691,25	1605,6	6391,32	428,452	
1629,9715	163375	0	0	0	0	1,00007	925,504	0	1,00002	1,00002	0	147,165	7,00037	3,00007	0	37867,9	2112,86	15913,3	61,3059	1091,17	61,0763	123,137	16,002	1,00001	6864,76	7339,19	10349,6	2206,07	4338,24	2387,09	6209,55	4756,74	1645,54	6144,14	410,337	
1631,9714	163140	0	0	0	1,00001	0	830,237	0	2,00009	2,00009	0	167,213	7,00048	0	0	37619,8	1966,38	15966,9	79,2748	1098,18	54,0567	107,124	6,00027	3,00007	6719,13	7268,4	10394,8	2341,58	4246,66	2491,98	6121,42	4750,23	1630,26	6307,68	395,214	
1633,9714	163358	1,00001	0	0	0	1,00002	886,975	0	0	1,00001	0	141,152	12,0011	0	1,00001	38053,9	2061,42	16038,4	74,2496	1105,32	60,0685	127,16	12,0011	0	6680,15	7437,95	10359,7	2360,13	4395,8	2522,14	6028,38	4793,04	1610,68	6035,36	390,231	
1635,9714	162034	0	0	0	1,00001	0	858,6	0	2,00003	1,00004	0	136,141	12,0011	1,00001	0	37228,2	2015,78	15917,5	54,9193	1087,05	47,0499	149,199	7,00037	0	6727,89	7346,86	10417,4	2389,28	4430,83	2450,54	6100,97	4523,88	1615,84	5988,41	395,256	
1637,9713	161909	0	1,00001	0	1,00001	1,00004	860,627	0	3,00011	1,00001	0	142,154	9,00062	1,00001	0	37524,8	1965,35	15621,9	76,3008	1099,27	56,064	137,179	8,00049	3,00007	6751,96	7245,76	10391,8	2445,39	4254,21	2495,26	6019,58	4561,39	1586,18	6047,62	352,976	
1639,9713	161637	0	0	0	1,00001	0	890,016	0	2,00003	0	0	140,15	10,0008	1,00001	0	37309	2045,72	16016,1	67,8195	1126,66	47,0594	125,139	13,0013	2,00003	6581,87	7223,23	10276	2400,95	4286,4	2475,83	6117,47	4488,59	1575,92	6066,72	375,107	
1641,9713	163172	0	0	0	0	3,00016	862,652	0	0	2,00003	0	142,154	9,00062	0	0	37564	2008,5	15918,2	77,9602	1108,34	59,0768	135,162	15,0017	1,00001	6586,79	7482,27	10638,3	2428,69	4362,2	2549,4	5923,07	4637,7	1630,16	6118,75	394,231	
1643,9712	164355	0	0	0	0	0	840,365	0	8,00049	3,00011	0	164,208	9,00062	0	0	37701,7	2043,88	16100,4	71,7422	1087,99	52,0458	130,166	13,0013	1,00002	6885,35	7581,35	10680,8	2408,88	4297,05	2449,6	6048,71	4661,25	1551,23	6160,41	388,195	
1645,9712	161013	0	0	0	0	1,00002	878,867	0	4,00018	1,00001	0	145,161	4,00012	0	1,00001	36997,3	1978,84	15671,4	55,9821	1052,47	57,0679	114,119	9,00062	5,00019	6794,77	7524,39	10421,2	2423,59	4288,52	2447,33	5868,18	4371,89	1568,76	5925,6	404,287	
1647,9712	160452	0	0	0	0	2,00009	876,88	0	2,00006	1,00001	0	138,146	11,0009	0	2,00003	36866,4	2034,56	15719,6	66,2301	1065,65	49,0584	140,186	12,0011	0	6646,89	7468,93	10445,9	2392,43	4277,97	2393,36	5958,12	4563,61	1523,63	5812,5	347,979	
1649,9711	159874	0	0	0	0	2,00012	893,057	0	0	2,00003	0	142,154	10,0008	0	1,00001	36805,9	1920,19	15577,2	43,2078	1088,05	59,0542	115,126	6,00027	2,00003	6639,51	7306,73	10565	2261,86	4292,45	2401,64	6152,62	4453,32	1549,24	5743,08	377,1	
1651,9711	158985	0	0	0	0	1,00002	882,921	0	3,00007	3,00011	0	145,161	13,0015	0	0	36366,2	1857,18	15397,9	59,565	1004,71	36,0324	111,118	16,002	1,00001	6766,8	7325,55	10232,9	2414,3	4338,6	2396,59	5843,9	4485,33	1529,86	5808,56	369,098	
1653,9711	158206	0	0	0	0	2,00006	880,894	0	3,00011	3,00007	0	139,148	8,00049	0	0	36061,1	1891,31	15272,7	54,3778	1037,18	50,0604	123,138	16,002	1,00001	6838,71	7505,45	10251,2	2354,13	4215,29	2434,97	5968,98	4455,4	1551,24	5853,3	365,082	
1655,9710	157223	0	0	0	0	1,00002	863,666	0	6,00037	1,00002	0	127,123	12,0011	0	0	35858	1828,45	15197,4	49,2634	1078,86	68,0888	132,161	13,0013	1,00001	6696,08	7489,63	10399,4	2331,24	4089,25	2441,39	5925,77	4350,59	1474,76	5655,11	343,938	
1657,9710	157007	1,00001	0	0	0	2,00012	794,8	0	2,00003	3,00007	0	140,15	9,00062	1,00001	0	36007,6	1863,41	15109,6	70,6552	1017,93	55,0603	136,181	8,00049	0	6670,61	7403,71	10454,8	2339,62	4236,93	2422,49	5880,66	4311,05	1489,83	5653,57	366,068	
1659,9709	156600	0	0	0	0	3,00011	906,237	0	1,00002	2,00003	0	133,135	10,0008	0	0	35809,8	1917,85	14932,3	62,9222	983,422	49,0479	124,141	10,0008	0	6634,08	7374,05	10512,2	2344,73	4176,18	2360,28	5798,1	4338,14	1414,19	5602,62	364,053	
1661,9709	155196	0	0	0	0	2,00009	864,679	0	3,00007	1,00002	0	135,139	8,00049	0	0	35487,7	1779,04	14869,8	74,1848	1053,45	37,0409	112,118	12,0013	0	6568,18	7351,69	10265,3	2388,3	4148,9	2471,36	5863,26	4226,81	1448,94	5569,86	367,082	
1663,9709	155897	0	0	0	0	2,00012	880,894	0	0	1,00002	0	160,196	10,0008	0	0	35883,2	1829,45	15099,6	44,1467	1006,69	60,07	109,112	12,0011	0	6658,48	7455,54	10365,9	2313,91	4288,5	2401,9	5808,08	4155,45	1506,29	5525,32	377,117	
1665,9708	154631	0	0	0	0	1,00002	862,666	0	4,00012	5,00019	0	128,125	7,00037	0	0	35424,7	1872,7	14707,8	58,9415	951,909	55,0553	138,171	9,00062	2,00003	6580,34	7295,27	10285,4	2251,67	4166,45	2337,51	5914,35	4149,72	1332,56	5391,43	368,071	
1667,9708	155058	0	0	0	0	0	903,209	0	0	2,00006	0	126,121	9,00062	0	1,00002	34646,1	1881,93	14859	70,4062	1028,04	51,063	129,153	16,002	3,00011	6705,05	7242,75	10411,3	2265,88	4239,98	2381,2	5904,98	4140,41	1418,28	5325,68	318,798	
1669,9708	153485	0	0	0	0	2,00003	916,391	0	1,00001	0	0	150,172	11,0009	0	0	34619,2	1758,51	14606,4	61,351	1031,12	61,0664	115,119	10,0008	0	6534,78	7385,41	10361,2	2304,53	4056,03	2389,51	5900,97	3994,72	1431,59	5279,53	330,859	
1671,9707	152900	0	0	0	0	0	844,417	0	2,00003	1,00001	0	147,165	7,00037	1,00001	0	34320,4	1806,77	14337,1	72,3122	1006,71	54,0619	135,182	14,0015	2,00006	6672,72	7384,08	10398,4	2340,63	4096,25	2335,55	5845,28	4065,92	1353,91	5268,6	338,895	
1673,9707	152292	0	0	0	0	3,00007	876,867	0	2,00006	2,00003	0	119,108	8,00061	0	0	34372	1743,04	14520,9	67,5345	902,209	44,0418	113,115	8,00061	0	6771,35	7280,22	10349,5	2326,16	4091,18	2406,03	5694,56	4027,56	1423,44	5310,88	312,782	
1675,9707	152103	0	0	0	0	1,00002	912,321	0	2,00003	2,00003	0	138,145	15,0017	0	1,00001	33758,4	1742,03	14463,6	58,7179	969,175	44,0436	110,107	9,00076	1,00001	6731,54	7469,98	10409,3	2306,4	4177,59	2363,43	5797,08	4004,23	1362,12	5247,26	345,948	
1677,9706	151221	0	1,00001	0	1,00001	1,00004	832,262	0	2,00003	2,00006	0	125,119	11,0009	0	0	33758	1779,01	14436,6	51,1888	913,391	34,0311	120,132	10,0008	0	6717,35	7324,86	10251,1	2209	4145,42	2373,66	5724,29	3939,49	1322,27	5129,86	317,793	
1679,9706	150534	0	0	0	0	0	914,363	0	2,00006	2,00006	0	121,112	12,0011	0	0	33306,9	1710,21	14258,7	53,5613	926,567	44,0419	115,141	9,00062	0	6585,08	7329,72	10243,1	2297,11	4089,94	2362,52	5748,56	3902,55	1340,78	5076,21	314,798	
1681,9706	149438	0	0	1,00001	0	0	843,429	0	5,00034	4,00012	0	128,127	5,00019	0	0	33653	1694,88	14325,3	63,5709	907,32	53,0623	119,124	7,00037	2,00006	6395,83	7205,44	10158,3	2254,56	4231,82	2376,83	5698,31	3889,46	1314,18	5034,92	262,557	
1683,9705	158527	0	1,00001	0	1,00002	1,00004	894,071	0	2,00003	0	0	142,154	5,00019	0	1,00001	35376,7	1873,67	15169,2	56,8193	967,131	53,0652	122,142	4,00018	2,00003	7214,02	7717,78	11138,6	2421,55	4308,92	2503,79	6101,04	4124,39	1385,69	5459,63	338,885	
1685,9705	144135	0	0	0	0	2,00015	874,813	0	2,00003	1,00001	0	130,129	7,00037	1,00001	0	31968	1661,95	13576,5	65,3246	902,195	50,0476	122,146	14,0015	0	6387,95	7024,25	10030,4	2211,05	3943,47	2263,04	5552,59	3712,58	1295,86	4747,36	270,582	
1687,9705	146497	0	1,00001	0	0	2,00012	859,626	0	1,00004	1,00001	0	121,112	7,00037	2,00003	0	32708,6	1598,58	13877	66,8747	962,062	44,0612	128,154	8,00049	1,00001	6385,58	7160,05	10224,6	2165,72	4026,1	2295,35	5633,79	3626,71	1291,74	4938,03	290,687	
1689,9704	147409	0	0	0	2,00003	2,00006	843,417	0	1,00001	3,00011	0	113,097	7,00037	0	0	32998,6	1621,11	14047,3	47,163	877,867	51,0608	114,113	9,00062	3,00007	6637,18	7240,52	10133,8	2138,75	4073,8	2309,53	5759,77	3692,36	1244,86	4812,06	307,754	
1691,9704	145447	0	0	0	0	2,00006	852,521	0	2,00003	6,00027	0	121,112	9,00062	1,00001	1,00001	32430,4	1626,21	13911	50,7851	883,006	38,0362	116,128	8,00049	0	6481,62	7034,96	10004,8	2213,43	4008,15	2276,38	5594,1	3651,25	1219,4	4835,4	293,712	
1693,9704	144805	0	0	0	1,00001	0	865,706	0	0	2,00006	0	129,127	4,00012	0	0	32250,2	1635,43	13737,1	64,2352	799,898	46,039	108,114	9,00062	1,00002	6424,02	7262,05	10112,8	2173,03	3917,93	2299,15	5403,49	3725,1	1188,86	4644,07	283,656	
1695,9703	143774	0	0	0	0	0	860,626	0	3,00011	1,00002	0	113,097	13,0013	0	0	31684,3	1657,91	13554,5	48,0419	891,091	46,0438	94,0832	8,00058	0	6411,96	7045,22	9993,15	2173,01	3929,86	2307,42	5572,47	3543,37	1252,99	4769,87	267,558	
1697,9703	143541	0	0	0	0	1,00004	828,211	0	2,00003	3,00011	0	117,105	10,0008	1,00001	0	31758,7	1555,47	13457,8	54,123	901,195	29,0244	98,0853	12,0011	1,00001	6503,82	7108,72	9891,05	2270	3861,6	2271,39	5698,38	3606,66	1208,16	4558,32	296,707	
1699,9702	144056	0	0	0	0	0	833,288	0	3,00011	0	0	107,087	8,00049	0	0	31512,6	1630,24	13329,1	81,0282	894,112	52,0522	108,118	9,00062	0	6555,82	7232,16	9947,69	2153,01	3943,56	2319,94	5638,51	3617,34	1232,54	4649,44	261,576	
1701,9702	143851	1,00001	0	0	0	1,00004	866,706	0	0	3,00007	0	126,121	3,00007	0	0	31676,1	1624,11	13625,2	54,2587	844,524	39,0449	114,117	8,00049	3,00007	6470,38	7187,23	10025,9	2249,57	4039,32	2332,29	5556,85	3555,08	1212,22	4659,36	275,626	
1703,9702	142896	0	0	0	0	2,00006	774,559	0	2,00003	0	0	119,11	13,0013	1,00001	1,00001	31242,4	1590,31	13264,4	64,9983	811,073	40,0384	123,142	4,00012	3,00011	6482,83	7184,69	10148,8	2157,53	3904,77	2272,49	5652,75	3577,97	1183,7	4634,33	286,656	
1705,9701	142667	0	0	0	0	0	866,706	0	4,00018	2,00006	0	114,099	10,0008	0	0	31506,3	1528,86	13313,5	49,0856	833,302	45,0488	102,104	9,00062	1,00001	6516,44	7185,71	9995,63	2226,71	3874,15	2227,88	5526,07	3544,31	1181,7	4541,19	271,574	
1707,9701	141615	0	0	0	0	1,00001	854,56	0	1,00001	1,00001	0	108,091	11,0009	0	0	30840,4	1495,08	13070,1	56,2213	815,086	48,0486	110,119	8,00049	1,00004	6381,12	7058,23	10054,1	2167,83	4055,01	2300,28	5627,3	3422,9	1203,03	4415,67	274,628	
1709,9701	140773	1,00001	0	0	1,00001	1,00001	810,997	0	3,00016	3,00011	0	110,092	6,00027	0	0	30952,5	1485,81	12982,6	53,7386	839,416	44,0442	103,101	3,00007	0	6421,91	7083,74	10110,3	2182,26	3918,49	2287,85	5631,31	3407,31	1135,86	4399,76	265,578	
1711,9700	139997	0	0	0	0	1,00002	799,861	0	3,00007	1,00002	0	113,097	5,00019	0	0	30873	1481,71	12917,8	54,8947	801,949	32,0331	102,099	8,00049	2,00003	6368,89	7077,14	9908,62	2155,35	3865,8	2255,69	5501,47	3369,19	1245,82	4346,31	278,604	
1713,9700	140195	0	2,00003	0	1,00001	3,00011	836,314	0	0	1,00001	1,00001	126,121	8,00049	0	0	30615,5	1506,29	12814,1	64,5369	816,085	44,0498	101,099	12,0011	2,00003	6500,29	7181,65	9949,25	2201,91	3851,26	2251,61	5507,17	3389,51	1151,18	4320,6	288,696	
1715,9700	139912	0	0	0	0	1,00004	800,874	0	0	1,00002	0	128,125	6,00027	0	0	30431,6	1471,49	13029,9	54,9855	796,904	38,038	99,099	10,0008	1,00002	6518,86	7053,98	10046,9	2135,73	3927,22	2221,67	5430,15	3287,28	1156,21	4409,39	226,401	
1717,9699	138440	0	0	0	0	0	875,826	0	3,00011	2,00003	0	111,094	5,00019	0	0	30019,6	1494,99	12700,4	52,2764	837,404	31,0301	106,1	4,00012	3,00007	6368,8	7159,07	9990,31	2155,16	3852,41	2198,89	5347,56	3329,3	1078,9	4122,27	229,434	
1719,9699	138290	0	0	0	1,00001	0	806,948	1,00001	1,00001	2,00006	0	101,078	14,0017	1,00001	0	30006	1445,9	12754,7	43,7961	757,371	31,0268	94,0989	8,00049	1,00002	6380,44	7184,89	9906,48	2163,67	3879,38	2244,26	5289,91	3319,78	1086,08	4174,68	293,688	
1721,9699	137460	1,00001	0	0	0	1,00005	806,948	0	3,00007	1,00001	0	102,079	7,00037	0	0	29601,8	1391,72	12604,7	57,0411	802,965	27,0238	108,104	7,00037	1,00001	6453,55	7002,78	9981,5	2140,89	3807,64	2181,1	5359,42	3204,31	1118,58	4229,13	283,664	
1723,9698	136815	0	0	0	0	0	853,534	0	1,00001	2,00009	0	105,084	9,00062	0	0	29411,3	1367,32	12635,7	53,4501	725,029	36,0362	103,107	7,00037	1,00001	6408,11	6982,96	9990,31	2077,86	3869	2243,24	5200,69	3244,18	1111,47	4237,67	239,47	
1725,9698	136458	0	0	0	0	0	795,813	0	1,00001	0	0	117,105	12,0011	1,00001	0	29373,5	1436,75	12568,6	53,374	736,141	36,0344	125,137	9,00076	0	6453,01	7199,73	9850,96	2099,46	3771,84	2226,71	5315,78	3110,99	1102,33	4077,43	243,485	
1727,9698	136508	0	0	0	1,00001	1,00001	825,173	0	5,00019	2,00003	0	128,125	10,0008	0	0	29611,7	1389,75	12493,3	61,812	776,619	53,0565	112,12	7,00037	0	6385,01	7129,33	10069,9	2068,51	3925,09	2180,23	5423,05	3144,37	1100,24	4127,86	240,448	
