	total	F+	Na+	Mg+	^25Mg+	Al+	K+	^41K+	Fe+	Cu+	Zn+	^65Cu+	^66Zn+	Ga+	^71Ga+	^78Se+	Se+	Rb+	^94Mo+	Mo+	^113In+	Cd+	In+
		19.0020	22.9966	23.9905	24.9913	26.9889	38.9760	40.9903	55.9693	62.9411	63.9396	64.9393	65.9381	68.9448	70.9435	77.9343	79.9346	84.9302	93.9267	97.9267	112.9280	113.9314	114.9264
133.9977	17898	2.00024	9.00247	2038.21	261.439	11487.9	1.00015	7.00192	0	1.00003	2262.56	6.0011	1178.16	1.00009	0	6.00146	71.1804	3.00046	4.00073	0	0	1.00003	5.00076	
135.9976	17489	3.00027	6.00183	1967.6	223.011	10991.2	5.00107	7.00192	2.00012	1.00003	2169.59	2.00024	1211.62	2.00012	0	9.00302	57.1238	4.00049	8.00195	0	3.00027	0	2.00037	
137.9976	17258	5.00076	9.00302	1820.41	235.977	11294.4	3.00027	5.00076	0	0	2213.75	5.00076	1115.68	1.00003	1.00003	4.00049	72.194	2.00012	1.00003	0	0	0	9.00302	
139.9975	16810	3.00027	9.00302	1603.42	216.756	11018.1	4.00049	6.0011	1.00003	0	2129.92	0	1073.22	2.00012	1.00003	9.00247	65.1731	3.00064	3.00027	0	1.00003	0	3.00046	
141.9975	16869	1.00003	7.00235	1533.28	163.997	11262.8	3.00027	6.00146	0	2.00012	2220.88	0	1112.06	8.00244	2.00012	3.00027	64.1489	10.0037	3.00027	0	0	0	10.0037	
143.9975	16770	5.00107	13.0052	1439	184.324	11358.6	1.00003	1.00003	1.00003	0	2202.37	5.00076	1109.1	3.00027	0	10.0037	66.1576	6.0011	4.00049	0	0	0	9.00247	
145.9974	16494	2.00012	8.00195	1301.9	159.953	11362.9	2.00012	9.00247	1.00003	0	2150.16	1.00003	1127.21	4.00049	2.00024	6.0011	65.1691	6.00146	1.00009	0	1.00003	0	11.0064	
147.9974	16618	3.00027	6.00146	1228.08	148.791	11443	2.00012	2.00012	1.00003	0	2302.61	3.00027	1138.18	3.00064	0	5.00076	64.1606	4.00073	2.00012	0	1.00003	1.00003	7.00278	
149.9974	16414	3.00027	8.00244	1125.77	129.677	11229.4	3.00027	3.00027	0	2.00012	2200.21	5.00076	1137.23	3.00027	2.00012	3.00027	76.2234	7.00192	2.00012	0	0	0	18.0165	
151.9973	16150	2.00012	9.00247	1069.04	123.638	11019	7.0015	5.00076	1.00003	0	2225.86	3.00027	1171.01	7.00192	0	6.0011	67.1579	1.00009	4.00049	1.00003	0	0	13.0083	
